partial_index,m,c,mech,rep,snp_num,N,q,sd,se,ci,index_nosnp,mean_q
0.2 0.9 path 2.16,0.2,0.9,path,19,2.16,150,0.62,0.369472687913591,0.0301673186427624,0.0596110191736472,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,17,2.16,150,0.423333333333333,0.365163687975215,0.0298154902710722,0.0589158016749023,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,16,2.16,150,0.446666666666667,0.367042719505284,0.0299689125530479,0.0592189661258374,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,5,2.16,150,0.463333333333333,0.338257807772438,0.0276186343518304,0.054574785428996,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,8,2.16,150,0.416666666666667,0.344743201122746,0.0281481645014801,0.0556211439826877,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,6,2.16,150,0.586666666666667,0.400279544376842,0.0326826879399,0.0645814220515458,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,7,2.16,150,0.6,0.366371652723656,0.0299141201797705,0.0591106956742046,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,12,2.16,150,0.36,0.357658304932583,0.029202678311786,0.0577048771679073,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,10,2.16,150,0.586666666666667,0.387500451035315,0.0316392793378287,0.0625196329041386,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,2,2.16,150,0.55,0.378756354189506,0.0309253268200382,0.0611088533207403,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,14,2.16,150,0.443333333333333,0.382225322117739,0.0312085668653132,0.061668539382653,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,3,2.16,150,0.426666666666667,0.390261771839472,0.0318647402373725,0.0629651466126909,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,1,2.16,150,0.53,0.376445758902891,0.0307366675048953,0.0607360600279241,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,20,2.16,150,0.52,0.370379815937223,0.0302413853357383,0.0597573759349954,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,9,2.16,150,0.59,0.362087534375785,0.0295643233814379,0.0584194925911859,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,15,2.16,150,0.663333333333333,0.345132338525669,0.0281799374373799,0.0556839277227195,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,13,2.16,150,0.573333333333333,0.372667991337246,0.0304282140748065,0.0601265519853652,0.2 0.9 path,0.516
0.2 0.9 path 2.16,0.2,0.9,path,11,2.16,150,0.493333333333333,0.39283288225157,0.0320746705234391,0.0633799716243546,0.2 0.9 path,0.516
0.2 0.9 path 2.17,0.2,0.9,path,4,2.17,150,0.543333333333333,0.347264799775778,0.0283540521693474,0.0560279807275171,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,20,2.17,150,0.526666666666667,0.369956766323507,0.0302068434794221,0.0596891207717327,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,10,2.17,150,0.606666666666667,0.378032111605511,0.0308661926606788,0.0609920034425946,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,18,2.17,150,0.48,0.35653063537336,0.0291106044778338,0.0575229380586974,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,12,2.17,150,0.366666666666667,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,2,2.17,150,0.556666666666667,0.377810127140634,0.0308480677050198,0.0609561882913672,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,3,2.17,150,0.416666666666667,0.390390729526488,0.0318752695884258,0.0629859527491248,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,17,2.17,150,0.436666666666667,0.367727771111365,0.0300248467824603,0.0593294929002403,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,16,2.17,150,0.45,0.3697904358457,0.0301932626527788,0.0596622848793217,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,9,2.17,150,0.58,0.36673784137351,0.0299440193578286,0.0591697768440494,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,6,2.17,150,0.576666666666667,0.387457149250847,0.031635743761932,0.0625126465595761,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,15,2.17,150,0.676666666666667,0.338456160686927,0.0276348297994801,0.0546067878469705,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,5,2.17,150,0.476666666666667,0.339446186672545,0.0277156650827088,0.0547665194318526,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,13,2.17,150,0.576666666666667,0.374240468698447,0.0305566063137071,0.0603802567413459,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,8,2.17,150,0.416666666666667,0.354343455021158,0.0289320219498893,0.057170056630174,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,19,2.17,150,0.626666666666667,0.367225524888663,0.0299838385500983,0.0592484600926992,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,1,2.17,150,0.526666666666667,0.378918749001048,0.0309385863008767,0.0611350542296064,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,11,2.17,150,0.5,0.38859582011313,0.0317287158485176,0.0626963606278265,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,14,2.17,150,0.446666666666667,0.380509490073236,0.031068469765535,0.0613917056673352,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.17,0.2,0.9,path,7,2.17,150,0.596666666666667,0.369548366963957,0.0301734978113495,0.0596232292922025,0.2 0.9 path,0.519166666666667
0.2 0.9 path 2.18,0.2,0.9,path,2,2.18,150,0.56,0.375061516207138,0.0306236445620697,0.0605127252035195,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,16,2.18,150,0.456666666666667,0.370636431902267,0.0302623379415453,0.059798778560177,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,12,2.18,150,0.363333333333333,0.356609060977655,0.0291170079016102,0.0575355913084619,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,17,2.18,150,0.456666666666667,0.370636431902267,0.0302623379415453,0.059798778560177,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,14,2.18,150,0.45,0.383160645861384,0.0312849357291879,0.0618194452640346,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,15,2.18,150,0.66,0.339363794820395,0.0277089378161511,0.0547532262644848,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,5,2.18,150,0.483333333333333,0.339841389507475,0.0277479332590581,0.0548302817735388,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,20,2.18,150,0.536666666666667,0.366814084662701,0.0299502445963229,0.0591820779973483,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,4,2.18,150,0.543333333333333,0.347264799775778,0.0283540521693474,0.0560279807275171,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,18,2.18,150,0.49,0.359296478874402,0.029336434654032,0.057969181462785,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,1,2.18,150,0.526666666666667,0.374464569280636,0.0305749040496213,0.0604164133086342,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,13,2.18,150,0.59,0.366692087790727,0.0299402835934378,0.0591623949243844,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,8,2.18,150,0.416666666666667,0.354343455021158,0.0289320219498893,0.057170056630174,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,3,2.18,150,0.423333333333333,0.387457149250847,0.031635743761932,0.0625126465595761,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,10,2.18,150,0.6,0.366371652723656,0.0299141201797705,0.0591106956742046,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,19,2.18,150,0.62,0.373986325701997,0.0305358556249404,0.0603392531068967,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,11,2.18,150,0.5,0.38859582011313,0.0317287158485176,0.0626963606278265,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,6,2.18,150,0.57,0.388725330471704,0.0317392903250147,0.0627172559327319,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,9,2.18,150,0.58,0.362133869718527,0.0295681066463304,0.0584269683724681,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.18,0.2,0.9,path,7,2.18,150,0.586666666666667,0.378741587572054,0.0309241211307721,0.0611064708628622,0.2 0.9 path,0.520666666666667
0.2 0.9 path 2.19,0.2,0.9,path,5,2.19,150,0.49,0.345002674826709,0.0281693504406928,0.0556630076777536,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,12,2.19,150,0.356666666666667,0.35396444417553,0.0289010758439303,0.057108906717001,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,15,2.19,150,0.663333333333333,0.340236133293056,0.027780163954185,0.0548939700518358,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,1,2.19,150,0.53,0.376445758902891,0.0307366675048953,0.0607360600279241,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,18,2.19,150,0.503333333333333,0.354722060904266,0.028962934990797,0.0572311412063701,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,13,2.19,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,4,2.19,150,0.55,0.351172532597592,0.0286731172181664,0.0566584574685235,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,14,2.19,150,0.446666666666667,0.380509490073236,0.031068469765535,0.0613917056673352,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,6,2.19,150,0.576666666666667,0.387457149250847,0.031635743761932,0.0625126465595761,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,19,2.19,150,0.61,0.374837772515922,0.0306053759661815,0.0604766262173065,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,8,2.19,150,0.406666666666667,0.354201373480385,0.0289204210406639,0.0571471330806715,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,3,2.19,150,0.43,0.388725330471704,0.0317392903250147,0.0627172559327319,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,2,2.19,150,0.556666666666667,0.377810127140634,0.0308480677050198,0.0609561882913672,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,7,2.19,150,0.583333333333333,0.377276831525955,0.0308045243004188,0.0608701459500743,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,16,2.19,150,0.466666666666667,0.378387015872322,0.0308951704727196,0.0610492639810477,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,20,2.19,150,0.533333333333333,0.364841910540443,0.0297892172535411,0.0588638858460433,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,9,2.19,150,0.593333333333333,0.358907115662783,0.0293046432809294,0.0579063612905974,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,17,2.19,150,0.456666666666667,0.370636431902267,0.0302623379415453,0.059798778560177,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,10,2.19,150,0.583333333333333,0.372803035004112,0.0304392403440337,0.0601483400386589,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.19,0.2,0.9,path,11,2.19,150,0.513333333333333,0.388365472837339,0.0317099080722067,0.0626591962139931,0.2 0.9 path,0.521666666666667
0.2 0.9 path 2.2,0.2,0.9,path,15,2.2,300,0.685,0.337125860998302,0.0194639706598154,0.0383037253392744,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,1,2.2,300,0.49,0.379094150023368,0.0218870109564204,0.043072098228305,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,7,2.2,300,0.551666666666667,0.379002239943022,0.0218817045254575,0.0430616555453764,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,19,2.2,300,0.596666666666667,0.373435047459563,0.0215602825175619,0.042429119639748,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,14,2.2,300,0.431666666666667,0.37634559771388,0.0217283232148439,0.0427598119135397,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,12,2.2,300,0.345,0.356696567787765,0.0205938859431282,0.0405273191488364,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,18,2.2,300,0.476666666666667,0.365010957212483,0.021073917440379,0.0414719873743622,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,10,2.2,300,0.556666666666667,0.381585614017316,0.0220308556971786,0.0433551745613822,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,8,2.2,300,0.433333333333333,0.354930237936359,0.0204919068416095,0.0403266314493331,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,20,2.2,300,0.565,0.370223199423408,0.0213748463847349,0.0420641943722409,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,4,2.2,300,0.558333333333333,0.352862952290574,0.0203725520492009,0.040091749612207,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,3,2.2,300,0.508333333333333,0.384608416882259,0.0222053773019568,0.0436986208053182,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,13,2.2,300,0.561666666666667,0.37079489172315,0.0214078530550498,0.0421291491780307,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,11,2.2,300,0.506666666666667,0.376956065264048,0.021763568575286,0.0428291723040507,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,6,2.2,300,0.576666666666667,0.378063480834491,0.021827505243056,0.0429549951694964,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,17,2.2,300,0.411666666666667,0.372145396598678,0.0214858244903927,0.0422825914789815,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,5,2.2,300,0.458333333333333,0.3552245823446,0.0205089008239427,0.0403600744113622,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,16,2.2,300,0.436666666666667,0.369382865366424,0.021326329675334,0.0419687169003655,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,2,2.2,300,0.55,0.371429490241063,0.0214444916175643,0.0422012512922348,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.2,0.2,0.9,path,9,2.2,300,0.561666666666667,0.366257245829528,0.0211458719472329,0.041613588783223,0.2 0.9 path,0.513083333333333
0.2 0.9 path 2.21,0.2,0.9,path,12,2.21,150,0.35,0.351172532597592,0.0286731172181664,0.0566584574685235,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,13,2.21,150,0.593333333333333,0.368138190180469,0.0300583573591274,0.0593957102413265,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,7,2.21,150,0.586666666666667,0.378741587572054,0.0309241211307721,0.0611064708628622,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,5,2.21,150,0.466666666666667,0.350774151831119,0.0286405895647932,0.0565941823968188,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,1,2.21,150,0.533333333333333,0.373926502247132,0.0305309710603047,0.0603296011428092,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,4,2.21,150,0.536666666666667,0.357548826471241,0.029193739432849,0.057687213825334,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,18,2.21,150,0.496666666666667,0.354722060904266,0.028962934990797,0.0572311412063701,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,8,2.21,150,0.413333333333333,0.355902608401044,0.0290593262902712,0.0574216116843456,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,14,2.21,150,0.423333333333333,0.374240468698447,0.0305566063137071,0.0603802567413459,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,9,2.21,150,0.583333333333333,0.359047335060877,0.0293160921468418,0.0579289844005098,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,10,2.21,150,0.576666666666667,0.374240468698447,0.0305566063137071,0.0603802567413459,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,19,2.21,150,0.6,0.375419228750255,0.0306528516689107,0.0605704388315195,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,6,2.21,150,0.566666666666667,0.378387015872322,0.0308951704727196,0.0610492639810477,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,20,2.21,150,0.53,0.37196196673583,0.0303705674074958,0.0600126414111093,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,2,2.21,150,0.553333333333333,0.380509490073236,0.031068469765535,0.0613917056673352,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,3,2.21,150,0.44,0.392548034935272,0.0320514128374547,0.0633340141303669,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,11,2.21,150,0.503333333333333,0.377632445616241,0.0308335600693036,0.060927521012015,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,16,2.21,150,0.453333333333333,0.37696539400508,0.0307790955333221,0.0608198983711988,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,15,2.21,150,0.696666666666667,0.342203022016763,0.0279407597459822,0.0552113094527084,0.2 0.9 path,0.5175
0.2 0.9 path 2.21,0.2,0.9,path,17,2.21,150,0.446666666666667,0.371585875188793,0.0303398596612686,0.0599519624999073,0.2 0.9 path,0.5175
0.2 0.9 path 2.22,0.2,0.9,path,14,2.22,150,0.416666666666667,0.381698195311755,0.0311655271418331,0.0615834923218922,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,7,2.22,150,0.6,0.370923027887795,0.0302857384057744,0.0598450181858577,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,12,2.22,150,0.34,0.353885432490318,0.0288946245668474,0.0570961589084721,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,20,2.22,150,0.536666666666667,0.384675696527453,0.0314086390980657,0.0620638847510617,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,13,2.22,150,0.6,0.370923027887795,0.0302857384057744,0.0598450181858577,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,11,2.22,150,0.496666666666667,0.382049693992927,0.0311942268889709,0.0616402034004329,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,1,2.22,150,0.53,0.376445758902891,0.0307366675048953,0.0607360600279241,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,10,2.22,150,0.546666666666667,0.367955838221697,0.0300434683840411,0.0593662894303537,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,8,2.22,150,0.436666666666667,0.363136350354169,0.0296499588474752,0.0585887094005531,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,15,2.22,150,0.706666666666667,0.338703938479957,0.027655060771564,0.0546467645144057,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,19,2.22,150,0.6,0.370923027887795,0.0302857384057744,0.0598450181858577,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,6,2.22,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,2,2.22,150,0.573333333333333,0.368138190180469,0.0300583573591274,0.0593957102413265,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,4,2.22,150,0.533333333333333,0.360213707386066,0.0294113260484023,0.0581171678449562,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,3,2.22,150,0.496666666666667,0.390734408615446,0.0319033308685329,0.0630414022083992,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,5,2.22,150,0.466666666666667,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,9,2.22,150,0.573333333333333,0.368138190180469,0.0300583573591274,0.0593957102413265,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,16,2.22,150,0.466666666666667,0.378387015872322,0.0308951704727196,0.0610492639810477,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,18,2.22,150,0.493333333333333,0.34750629691879,0.0283737703285047,0.0560669440698518,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.22,0.2,0.9,path,17,2.22,150,0.43,0.379994701481958,0.0310264374530671,0.0613086492640098,0.2 0.9 path,0.521333333333333
0.2 0.9 path 2.23,0.2,0.9,path,12,2.23,150,0.36,0.343296299125535,0.0280300254481141,0.0553876996564367,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,10,2.23,150,0.55,0.365224946772488,0.0298204920309247,0.0589256852182825,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,11,2.23,150,0.496666666666667,0.390734408615446,0.0319033308685329,0.0630414022083992,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,13,2.23,150,0.593333333333333,0.363551952781669,0.0296838926435831,0.0586557630288312,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,20,2.23,150,0.546666666666667,0.381390368225774,0.0311403931655111,0.0615338272534722,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,9,2.23,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,7,2.23,150,0.586666666666667,0.369775311183192,0.0301920277292562,0.0596598446541676,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,14,2.23,150,0.416666666666667,0.377276831525955,0.0308045243004188,0.0608701459500743,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,8,2.23,150,0.43,0.361902133680386,0.0295491854780484,0.0583895798946056,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,4,2.23,150,0.53,0.358173966954645,0.0292447819395788,0.0577880744912544,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,6,2.23,150,0.59,0.362087534375785,0.0295643233814379,0.0584194925911859,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,16,2.23,150,0.486666666666667,0.379626567953557,0.0309963794763407,0.0612492543059038,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,15,2.23,150,0.673333333333333,0.352301477567434,0.0287652951889595,0.0568406023535034,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,1,2.23,150,0.536666666666667,0.380288951720787,0.0310504628844611,0.0613561238330442,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,5,2.23,150,0.44,0.351983831233289,0.0287393594743822,0.0567893530397258,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,3,2.23,150,0.453333333333333,0.390089761941229,0.0318506956879924,0.0629373943980411,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,18,2.23,150,0.483333333333333,0.354343455021158,0.0289320219498893,0.057170056630174,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,17,2.23,150,0.4,0.375419228750255,0.0306528516689107,0.0605704388315195,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,19,2.23,150,0.613333333333333,0.367042719505284,0.0299689125530479,0.0592189661258374,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.23,0.2,0.9,path,2,2.23,150,0.553333333333333,0.371585875188793,0.0303398596612686,0.0599519624999073,0.2 0.9 path,0.516166666666667
0.2 0.9 path 2.24,0.2,0.9,path,7,2.24,150,0.616666666666667,0.363690381385464,0.0296951952917532,0.0586780972105582,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,18,2.24,150,0.48,0.370379815937223,0.0302413853357383,0.0597573759349954,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,9,2.24,150,0.58,0.36673784137351,0.0299440193578286,0.0591697768440494,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,6,2.24,150,0.566666666666667,0.373926502247132,0.0305309710603047,0.0603296011428092,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,4,2.24,150,0.523333333333333,0.358673294849894,0.029285551891502,0.0578686364535085,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,8,2.24,150,0.416666666666667,0.359047335060877,0.0293160921468418,0.0579289844005098,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,1,2.24,150,0.55,0.3697904358457,0.0301932626527788,0.0596622848793217,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,5,2.24,150,0.443333333333333,0.354911212389929,0.0289783791449291,0.0572616590584534,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,10,2.24,150,0.553333333333333,0.367042719505284,0.0299689125530479,0.0592189661258374,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,19,2.24,150,0.623333333333333,0.356797212095728,0.0291323703760707,0.0575659477604377,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,20,2.24,150,0.526666666666667,0.365393355509592,0.0298342425467291,0.0589528564187121,0.2 0.9 path,0.514333333333333
0.2 0.9 path 2.24,0.2,0.9,path,15,2.24,150,0.67,0.331915328412081,0.0271007730805967,0.0535514847328235,0.2 0.9 path,0.514333333333333
